PU_ID,pcd,oseast1m,osnrth1m,msoa01,lat,long,closest_Supermarket,mean_closest_3_Supermarket,mean_closest_5_Supermarket,Supermarket_count400m,Supermarket_count800m,Supermarket_count1km,Supermarket_count1.6km,Supermarket_count2km
16625,BD7 1WY,416160,431756,E02002230,53.781884,-1.756237,0.22020445045457188,0.8193751936211664,1.042287469572338,1,1,2,5,6
16626,BD7 1WZ,416500,431800,E02002230,53.782268,-1.751075,0.5593943153089778,1.0404614253600126,1.1830673674062706,0,1,1,5,7
16627,BD7 1XJ,416160,431756,E02002230,53.781884,-1.756237,0.22020445045457188,0.8193751936211664,1.042287469572338,1,1,2,5,6
16628,BD7 1XL,415354,432662,E02002226,53.790051,-1.768424,0.9442130321066322,0.9877416967774265,1.1069966259311488,0,0,2,8,11
16629,BD7 1XN,415354,432662,E02002226,53.790051,-1.768424,0.9442130321066322,0.9877416967774265,1.1069966259311488,0,0,2,8,11
16630,BD7 1XP,416160,431756,E02002230,53.781884,-1.756237,0.22020445045457188,0.8193751936211664,1.042287469572338,1,1,2,5,6
16631,BD7 1XQ,416500,431800,E02002230,53.782268,-1.751075,0.5593943153089778,1.0404614253600126,1.1830673674062706,0,1,1,5,7
16632,BD7 1XR,415354,432662,E02002226,53.790051,-1.768424,0.9442130321066322,0.9877416967774265,1.1069966259311488,0,0,2,8,11
16633,BD7 1XS,415354,432662,E02002226,53.790051,-1.768424,0.9442130321066322,0.9877416967774265,1.1069966259311488,0,0,2,8,11
16634,BD7 1XT,416500,431800,E02002230,53.782268,-1.751075,0.5593943153089778,1.0404614253600126,1.1830673674062706,0,1,1,5,7
16635,BD7 1XU,415200,432800,E02002226,53.791296,-1.770754,1.0611470209165175,1.0873505966234929,1.1557051803060878,0,0,0,8,12
16636,BD7 1XW,415200,432800,E02002226,53.791296,-1.770754,1.0611470209165175,1.0873505966234929,1.1557051803060878,0,0,0,8,12
16637,BD7 1XX,415354,432662,E02002226,53.790051,-1.768424,0.9442130321066322,0.9877416967774265,1.1069966259311488,0,0,2,8,11
16638,BD7 1XY,416500,431800,E02002230,53.782268,-1.751075,0.5593943153089778,1.0404614253600126,1.1830673674062706,0,1,1,5,7
16639,BD7 1XZ,415362,432575,E02002226,53.789269,-1.768307,0.8595762037190188,0.9445571397383378,1.0979937087946823,0,0,3,8,11
16640,BD7 1YA,415362,432575,E02002226,53.789269,-1.768307,0.8595762037190188,0.9445571397383378,1.0979937087946823,0,0,3,8,11
16641,BD7 1YB,416500,431800,E02002230,53.782268,-1.751075,0.5593943153089778,1.0404614253600126,1.1830673674062706,0,1,1,5,7
16642,BD7 1YD,416160,431756,E02002230,53.781884,-1.756237,0.22020445045457188,0.8193751936211664,1.042287469572338,1,1,2,5,6
16643,BD7 1YF,415200,432800,E02002226,53.791296,-1.770754,1.0611470209165175,1.0873505966234929,1.1557051803060878,0,0,0,8,12
16644,BD7 1YG,415362,432575,E02002226,53.789269,-1.768307,0.8595762037190188,0.9445571397383378,1.0979937087946823,0,0,3,8,11
16645,BD7 1YH,415362,432575,E02002226,53.789269,-1.768307,0.8595762037190188,0.9445571397383378,1.0979937087946823,0,0,3,8,11
16646,BD7 1YJ,416500,431800,E02002230,53.782268,-1.751075,0.5593943153089778,1.0404614253600126,1.1830673674062706,0,1,1,5,7
16647,BD7 1YL,416160,431756,E02002230,53.781884,-1.756237,0.22020445045457188,0.8193751936211664,1.042287469572338,1,1,2,5,6
16648,BD7 1YN,415200,432800,E02002226,53.791296,-1.770754,1.0611470209165175,1.0873505966234929,1.1557051803060878,0,0,0,8,12
16649,BD7 1YP,415200,432800,E02002226,53.791296,-1.770754,1.0611470209165175,1.0873505966234929,1.1557051803060878,0,0,0,8,12
16650,BD7 1YQ,415200,432800,E02002226,53.791296,-1.770754,1.0611470209165175,1.0873505966234929,1.1557051803060878,0,0,0,8,12
16651,BD7 1YR,415200,432800,E02002226,53.791296,-1.770754,1.0611470209165175,1.0873505966234929,1.1557051803060878,0,0,0,8,12
16652,BD7 1YT,415200,432800,E02002226,53.791296,-1.770754,1.0611470209165175,1.0873505966234929,1.1557051803060878,0,0,0,8,12
16653,BD7 1YU,415200,432800,E02002226,53.791296,-1.770754,1.0611470209165175,1.0873505966234929,1.1557051803060878,0,0,0,8,12
16654,BD7 1YW,416160,431756,E02002230,53.781884,-1.756237,0.22020445045457188,0.8193751936211664,1.042287469572338,1,1,2,5,6
16655,BD7 1YX,415200,432800,E02002226,53.791296,-1.770754,1.0611470209165175,1.0873505966234929,1.1557051803060878,0,0,0,8,12
16656,BD7 1YY,416500,431800,E02002230,53.782268,-1.751075,0.5593943153089778,1.0404614253600126,1.1830673674062706,0,1,1,5,7
16657,BD7 1YZ,416160,431756,E02002230,53.781884,-1.756237,0.22020445045457188,0.8193751936211664,1.042287469572338,1,1,2,5,6
16658,BD7 2AA,414652,432785,E02002223,53.791176,-1.779073,0.7366437402163952,0.8000384568171525,0.9794472070464686,0,2,3,6,11
16659,BD7 2AB,414576,432840,E02002223,53.791673,-1.780224,0.6494651645777471,0.710114361068933,0.9454423653981503,0,2,3,6,11
16660,BD7 2AD,414623,432820,E02002223,53.791506,-1.779515,0.6914405252803744,0.7560715662905269,0.965447321376558,0,2,3,6,11
16661,BD7 2AE,414534,432793,E02002223,53.791252,-1.780864,0.6359575457528592,0.7167597744477338,0.9337232025804151,0,2,3,6,11
16662,BD7 2AF,413400,432204,E02002231,53.785988,-1.798103,0.3596020161234036,0.7595332660452184,1.039287379193368,1,1,2,5,6
16663,BD7 2AG,414528,432895,E02002223,53.792169,-1.78095,0.5777542730261715,0.639954534054733,0.9239741010077812,0,3,3,6,11
16664,BD7 2AH,414615,432976,E02002223,53.792909,-1.779629,0.5624677768548169,0.6537804399784639,0.9600750195795682,0,3,3,5,11
16665,BD7 2AJ,413616,431812,E02002231,53.782459,-1.794842,0.17554489454267352,0.6566175295406983,1.0551398130899585,1,2,2,3,6
16666,BD7 2AL,414600,433000,E02002223,53.79311,-1.779853,0.5345774031887244,0.6288611475822525,0.9539574725845429,0,3,3,7,11
16667,BD7 2AN,414044,432765,E02002223,53.791013,-1.788303,0.3539519741433857,0.5832463479250811,0.7929009032656005,1,3,3,6,7
16668,BD7 2AP,414622,433123,E02002223,53.794215,-1.779513,0.46848265709629,0.5906830154662988,0.9494784417934468,0,3,3,7,13
16669,BD7 2AQ,414601,433051,E02002223,53.793569,-1.779835,0.4985950260481948,0.6037133491324513,0.9574894057140462,0,3,3,7,11
16670,BD7 2AR,414461,433085,E02002223,53.793878,-1.781959,0.3811889295349486,0.47537037531983667,0.87528948359458,1,3,3,6,10
16671,BD7 2AS,414293,433091,E02002223,53.793951,-1.784512,0.30885757235334216,0.36089571086193106,0.7898667019011458,2,3,3,6,9
16672,BD7 2AT,414403,432985,E02002223,53.792981,-1.782844,0.4374528546026417,0.49695071275058456,0.8738681243744482,0,3,3,7,10
16673,BD7 2AU,414449,433057,E02002223,53.793627,-1.782142,0.39805652864888424,0.48212526573931175,0.877874478315653,1,3,3,7,10
16674,BD7 2AW,414503,433046,E02002223,53.793526,-1.781323,0.4374037036880232,0.5283634373665322,0.9123372912827561,0,3,3,7,11
16675,BD7 2AX,414471,432969,E02002223,53.792835,-1.781812,0.48541219597368995,0.5519289631121623,0.8996367561140758,0,3,3,7,10
16676,BD7 2AY,414355,432872,E02002223,53.791967,-1.783578,0.4421131076998283,0.5555153383623339,0.8612943694192561,0,3,3,6,10
16677,BD7 2AZ,414364,432810,E02002223,53.791409,-1.783444,0.4858569748393039,0.6110643505412691,0.8752699913216834,0,3,3,6,10
16678,BD7 2BA,414105,432577,E02002223,53.789337,-1.787389,0.5502444911128144,0.7677458666598344,0.8442785791973749,0,1,5,6,7
16679,BD7 2BB,414412,432826,E02002223,53.791552,-1.782714,0.515046599833452,0.6214613430667658,0.8931737836122569,0,3,3,6,10
16680,BD7 2BD,414489,432825,E02002223,53.791541,-1.781546,0.5809793455881198,0.6654254168607602,0.9156239452993573,0,3,3,6,10
16681,BD7 2BE,414300,432900,E02002223,53.79222,-1.784411,0.38081622864578657,0.5071788838320201,0.8322634195974604,1,3,3,7,10
16682,BD7 2BG,416163,431758,E02002230,53.781901,-1.756191,0.2229910312097776,0.8206037685517749,1.0429683022784588,1,1,2,5,6
16683,BD7 2BH,414419,433131,E02002223,53.794293,-1.782594,0.3195074334033561,0.4198666931730677,0.8372096626182397,1,3,3,5,9
16684,BD7 2BJ,414719,432871,E02002223,53.791948,-1.778052,0.7100739398119044,0.7949786233422608,1.007634490487578,0,2,3,6,11
16685,BD7 2BL,414860,432588,E02002226,53.789415,-1.775929,0.930580598336329,0.989850606303941,1.0864051085858537,0,0,1,8,10
16686,BD7 2BN,414850,432646,E02002226,53.789922,-1.776075,0.9662634216402896,0.9792792522297358,1.0775803020821448,0,0,3,7,10
16687,BD7 2BQ,414241,432967,E02002223,53.792824,-1.785304,0.2952033197645311,0.4275845278434742,0.798971716851111,1,3,3,7,9
16688,BD7 2BR,414299,432005,E02002226,53.78419,-1.78447,0.45082147242561554,0.7592415844726765,0.9646974113140265,0,1,3,6,7
16689,BD7 2BS,414800,432700,E02002226,53.790408,-1.776831,0.8928454513520243,0.954683808290038,1.050471700733557,0,0,2,7,11
16690,BD7 2BT,414794,432730,E02002226,53.790678,-1.776921,0.8657903903370607,0.9386920074007115,1.0462742967670626,0,0,2,7,11
16691,BD7 2BU,414710,432752,E02002226,53.790878,-1.778195,0.7968996172668174,0.8631706475387231,1.0063165616076488,0,1,3,8,11
16692,BD7 2BW,414801,432674,E02002226,53.790175,-1.776817,0.9138982437886616,0.9579303820134496,1.0523703524827646,0,0,2,8,11
16693,BD7 2BX,414766,432699,E02002226,53.7904,-1.777347,0.8728000916590236,0.9387289743306487,1.0345911859940111,0,0,2,8,11
16694,BD7 2BY,414760,432621,E02002226,53.789699,-1.777442,0.9185172834519773,0.9513282578900645,1.0378940636212108,0,0,2,8,11
16695,BD7 2BZ,414776,432705,E02002226,53.790454,-1.777195,0.8740823759806624,0.9418795377683599,1.038877355107798,0,0,2,8,11
16696,BD7 2DA,414812,432637,E02002226,53.789842,-1.776652,0.95,0.9664115896372991,1.0599789090777936,0,0,3,8,11
16697,BD7 2DD,414600,432500,E02002226,53.788616,-1.779876,0.869034521753883,0.9407227152222564,0.9960812492423612,0,0,3,7,9
16698,BD7 2DE,414737,432607,E02002226,53.789574,-1.777792,0.9069470767360133,0.9466723729237714,1.0295271420331416,0,0,2,8,11
16699,BD7 2DF,414629,432705,E02002226,53.790458,-1.779426,0.7629003866822982,0.8418033316440643,0.9766403274219558,0,2,3,6,11
16700,BD7 2DG,414577,432673,E02002226,53.790172,-1.780217,0.73820390137143,0.8345879456602913,0.9618631782512352,0,2,3,6,11
16701,BD7 2DH,414629,432474,E02002226,53.788382,-1.779437,0.907929512682565,0.9525746717036578,1.0095942370430213,0,0,2,7,10
16702,BD7 2DJ,414553,432483,E02002226,53.788465,-1.78059,0.8489905770972962,0.9344098883419062,0.9862634841232341,0,0,3,7,8
16703,BD7 2DL,414503,432559,E02002226,53.789149,-1.781346,0.7591765275612781,0.8888515514817009,0.9589587031895886,0,1,2,6,10
16704,BD7 2DN,414551,432579,E02002226,53.789328,-1.780616,0.7788331015050658,0.8966844367104712,0.9679888903213753,0,1,2,6,10
16705,BD7 2DP,414553,432665,E02002223,53.790115,-1.780585,0.7240338389882064,0.8272534736418902,0.9552187709989972,0,2,3,6,10
16706,BD7 2DQ,414684,432573,E02002226,53.78927,-1.778598,0.8839015782314228,0.9390733932319578,1.0126913996394271,0,0,3,7,10
16707,BD7 2DR,414400,432800,E02002223,53.791318,-1.782898,0.5204046502482468,0.6365365080790933,0.8937981061500173,0,3,3,6,10
16708,BD7 2DS,414300,432900,E02002223,53.79222,-1.784411,0.38081622864578657,0.5071788838320201,0.8322634195974604,1,3,3,7,10
16709,BD7 2DT,414330,433029,E02002223,53.793378,-1.78395,0.35531676008879737,0.42315174742980033,0.8302355784007109,2,3,3,7,9
16710,BD7 2DU,414330,433029,E02002223,53.793378,-1.78395,0.35531676008879737,0.42315174742980033,0.8302355784007109,2,3,3,7,9
16711,BD7 2DW,414639,432535,E02002226,53.78893,-1.779282,0.873474098070458,0.9380894088604586,1.0023801726533426,0,0,3,7,10
16712,BD7 2DX,414300,432900,E02002223,53.79222,-1.784411,0.38081622864578657,0.5071788838320201,0.8322634195974604,1,3,3,7,10
16713,BD7 2DY,414021,432510,E02002223,53.788722,-1.788664,0.6050718965544507,0.7823081297147748,0.8500611645279882,0,1,5,6,7
16714,BD7 2DZ,414812,432637,E02002226,53.789842,-1.776652,0.95,0.9664115896372991,1.0599789090777936,0,0,3,8,11
16715,BD7 2EA,414704,432872,E02002223,53.791972,-1.778283,0.6993346838245619,0.7827431738743358,1.0003935485970388,0,2,3,6,11
16716,BD7 2EB,414366,432729,E02002223,53.790681,-1.783417,0.5416511792657707,0.681568200602703,0.8910064146744262,0,2,3,6,10
16717,BD7 2ED,414414,432597,E02002226,53.789493,-1.782695,0.6718109853225087,0.8180573276062298,0.9325831233443773,0,1,3,6,9
16718,BD7 2EE,414353,432667,E02002226,53.790124,-1.783617,0.5789930914959176,0.7316429266904364,0.8981016451868683,0,2,3,6,9
16719,BD7 2EF,414372,432605,E02002226,53.789566,-1.783332,0.6394137940332536,0.7947920410565803,0.9202895275255689,0,1,3,6,9
16720,BD7 2EG,414343,432510,E02002226,53.788713,-1.783776,0.702125344934934,0.8381938409354704,0.9312631923516888,0,1,3,6,9
16721,BD7 2EH,414156,432578,E02002223,53.78933,-1.786612,0.5626162102179425,0.7700124602248672,0.8541161079114682,0,1,4,6,8
16722,BD7 2EJ,414240,432583,E02002226,53.789372,-1.785336,0.5890551756839083,0.777844618279964,0.8755918980417493,0,1,4,6,8
16723,BD7 2EL,414234,432518,E02002226,53.788788,-1.785431,0.6459233700679982,0.8068946874188996,0.8901173367700084,0,1,4,6,8
16724,BD7 2EN,414239,432490,E02002226,53.788536,-1.785356,0.673715073306216,0.8168195003802621,0.8989567905678081,0,1,3,6,8
16725,BD7 2EP,414304,432410,E02002226,53.787816,-1.784373,0.7729016755060115,0.858085689468965,0.9429534070716492,0,1,3,6,7
16726,BD7 2EQ,414298,432586,E02002226,53.789412,-1.784459,0.6138020853662848,0.7888530831645567,0.8947453292833597,0,1,4,6,9
16727,BD7 2ER,414354,432376,E02002226,53.787509,-1.783616,0.799801225305388,0.88401164543327,0.9565146979838003,0,1,2,6,8
16728,BD7 2ES,414309,432341,E02002226,53.787195,-1.7843,0.7498613205119998,0.861363476619576,0.9473044680522605,0,1,3,6,7
16729,BD7 2ET,414375,432332,E02002226,53.787113,-1.783299,0.769236634593023,0.8927025181499111,0.9602178264154652,0,1,2,6,8
16730,BD7 2EU,414407,432311,E02002226,53.786923,-1.782814,0.7660417743178239,0.8899838999261168,0.9674652822216914,0,1,3,6,8
16731,BD7 2EW,414272,432451,E02002226,53.788185,-1.784857,0.7224527666221509,0.8366713140658517,0.9201928761142534,0,1,3,6,7
16732,BD7 2EX,414482,432276,E02002226,53.786606,-1.781678,0.7774895497689984,0.8891290947249539,0.9873822183136404,0,1,3,7,8
16733,BD7 2EY,414428,432200,E02002226,53.785925,-1.782501,0.6842645687159317,0.8726938703002337,0.9749629234924265,0,1,2,7,8
16734,BD7 2EZ,414400,432200,E02002226,53.785926,-1.782926,0.6681571671395885,0.8714015657012686,0.9681286099593553,0,1,2,7,7
16735,BD7 2HA,414700,432600,E02002226,53.789512,-1.778354,0.8805799225510424,0.9375939879378872,1.0153986256054717,0,0,2,8,11
16736,BD7 2HD,414323,432188,E02002226,53.78582,-1.784095,0.6176447198835265,0.848731249676231,0.9523947907296433,0,1,3,6,7
16737,BD7 2HE,414363,432168,E02002226,53.785639,-1.783489,0.6210354257206266,0.8512676529180311,0.9614939511194774,0,1,3,6,7
16738,BD7 2HF,414268,432307,E02002231,53.786891,-1.784924,0.7033128748999268,0.8340501664574533,0.9405729280262822,0,1,3,6,7
16739,BD7 2HG,414284,432339,E02002226,53.787178,-1.78468,0.7388809105667841,0.847662921526174,0.9431659654275252,0,1,3,6,7
16740,BD7 2HH,414128,432492,E02002231,53.788557,-1.787041,0.6382264488408483,0.8005442229328132,0.8698654077764588,0,1,4,6,8
16741,BD7 2HJ,414171,432426,E02002231,53.787963,-1.786391,0.7126990949903051,0.8115308787270155,0.8969678059235768,0,2,4,6,7
16742,BD7 2HL,414249,432290,E02002231,53.786739,-1.785213,0.6809001395212076,0.8216513708682844,0.937999027892154,0,1,3,6,7
16743,BD7 2HN,414228,432266,E02002231,53.786523,-1.785533,0.651436873380683,0.807487019158313,0.9356184332932898,0,1,3,6,7
16744,BD7 2HP,413900,432400,E02002231,53.787737,-1.790505,0.7166829215211046,0.7330097674408136,0.8728584280766447,0,3,3,6,6
16745,BD7 2HQ,414189,432445,E02002231,53.788133,-1.786117,0.6994118958096152,0.8225213066656006,0.8964816925888389,0,1,4,6,7
16746,BD7 2HR,414021,432510,E02002223,53.788722,-1.788664,0.6050718965544507,0.7823081297147748,0.8500611645279882,0,1,5,6,7
16747,BD7 2HS,414102,432376,E02002231,53.787515,-1.78744,0.7330552503051867,0.7748290768945468,0.8954938273508704,0,2,3,6,7
16748,BD7 2HT,414199,432264,E02002231,53.786506,-1.785973,0.6410655192724064,0.7933488752477514,0.9326044218362259,0,1,3,6,7
16749,BD7 2HU,414178,432238,E02002231,53.786273,-1.786293,0.6104834150081392,0.7796974946313546,0.9311863629313769,0,1,3,6,7
16750,BD7 2HW,414143,432412,E02002231,53.787838,-1.786817,0.7195609772632199,0.7974455617831068,0.8941366868549366,0,2,4,6,7
16751,BD7 2HX,414055,432430,E02002231,53.788002,-1.788151,0.6875725416274271,0.7718652089686574,0.8737261390294994,0,2,4,6,7
16752,BD7 2HY,414081,432358,E02002231,53.787354,-1.78776,0.7132019349384857,0.7639478533937554,0.8966574876017925,0,2,3,6,7
16753,BD7 2JA,414192,432655,E02002223,53.790021,-1.786062,0.5035176263051772,0.6996133164964163,0.8443165177164108,0,2,3,6,8
16754,BD7 2JB,414173,432619,E02002223,53.789698,-1.786352,0.5294988196398552,0.7318169647461474,0.8480767662995462,0,2,4,6,8
16755,BD7 2JE,414342,432069,E02002226,53.78475,-1.783812,0.5278001515725437,0.7968370853623682,0.9653137922428194,0,1,3,6,7
16756,BD7 2JH,414100,432200,E02002231,53.785934,-1.787479,0.558062720489373,0.7413893069740817,0.928162052628359,0,2,3,6,7
16757,BD7 2JJ,414058,432269,E02002231,53.78657,-1.788116,0.6228747867749986,0.7386674848442335,0.9175959555933019,0,2,3,6,7
16758,BD7 2JL,414029,432331,E02002231,53.787113,-1.788551,0.6840116958064386,0.7424822363124387,0.8964548006369201,0,3,3,6,7
16759,BD7 2JN,414107,432193,E02002231,53.785871,-1.787373,0.5521231746630457,0.7429919060930257,0.9285201967984661,0,2,3,6,7
16760,BD7 2JP,414154,432228,E02002231,53.786199,-1.786661,0.5951487209093204,0.7676142413871837,0.9297027850947245,0,1,3,6,7
16761,BD7 2JR,414200,432100,E02002226,53.785032,-1.785966,0.4856274292088535,0.7731164244210886,0.9397041608232121,0,2,2,6,7
16762,BD7 2JS,414126,431908,E02002232,53.783308,-1.787097,0.27986067962470185,0.6896144839584846,0.955313929303381,1,2,2,6,7
16763,BD7 2JT,414168,432033,E02002226,53.784431,-1.786454,0.41163697598733767,0.7500409164288087,0.9425018028448401,0,2,2,6,7
16764,BD7 2JU,414342,432069,E02002226,53.78475,-1.783812,0.5278001515725437,0.7968370853623682,0.9653137922428194,0,1,3,6,7
16765,BD7 2JW,414130,432206,E02002231,53.785987,-1.787023,0.5687758785321332,0.7541644250967812,0.9289662846345387,0,2,3,6,7
16766,BD7 2JX,414051,431955,E02002231,53.783748,-1.788236,0.3090954545120326,0.6954962262843922,0.9455003579230877,1,2,2,6,7
16767,BD7 2JZ,414000,431900,E02002231,53.78324,-1.78901,0.25423217734976034,0.6756119096243085,0.9541758387066693,1,2,2,6,7
16768,BD7 2LA,414000,431900,E02002231,53.78324,-1.78901,0.25423217734976034,0.6756119096243085,0.9541758387066693,1,2,2,6,7
16769,BD7 2LB,413987,431837,E02002232,53.782674,-1.78921,0.19376274151652584,0.6567275858581884,0.965577656169395,1,2,2,5,7
16770,BD7 2LD,414150,432133,E02002231,53.78533,-1.786723,0.5018176959813195,0.7527630462777815,0.9331015840728004,0,2,3,6,7
16771,BD7 2LE,413975,432066,E02002231,53.784733,-1.789382,0.42197274793521916,0.6814569023519416,0.9375220122377694,0,2,2,6,7
16772,BD7 2LF,413959,431973,E02002231,53.783897,-1.789629,0.3326138902691828,0.6680253052491592,0.9472175429967902,1,2,2,6,7
16773,BD7 2LG,413773,432047,E02002231,53.784567,-1.792449,0.38496884289512223,0.6485293357772761,0.970417277292021,1,2,2,6,6
16774,BD7 2LH,413847,432125,E02002231,53.785266,-1.791322,0.48952774180838105,0.6660586326795233,0.9442495179756967,0,2,3,6,6
16775,BD7 2LJ,413963,432101,E02002231,53.785048,-1.789563,0.4582139238390732,0.6830765817614226,0.9363563447646394,0,2,2,6,6
16776,BD7 2LL,413992,432193,E02002231,53.785874,-1.789118,0.5469963436806502,0.7053530208790649,0.9306258646351563,0,2,3,6,7
16777,BD7 2LN,414070,432157,E02002231,53.785548,-1.787936,0.5119814449762804,0.7237524215253591,0.9292653210526056,0,2,3,6,7
16778,BD7 2LP,414020,432219,E02002231,53.786107,-1.788692,0.5720218527294215,0.7177779478441875,0.9264172501276867,0,2,3,6,7
16779,BD7 2LQ,413973,432129,E02002231,53.785299,-1.78941,0.4847968646763302,0.68976450772656706,0.9342238223013285,0,2,3,6,7
16780,BD7 2LR,413982,432281,E02002231,53.786665,-1.789266,0.635456528804292,0.7198766450420294,0.9051532931712514,0,2,3,6,6
16781,BD7 2LS,414017,432285,E02002231,53.7867,-1.788735,0.6380501547684163,0.7296123367660164,0.9075146200625646,0,2,3,6,7
16782,BD7 2LT,413933,432322,E02002231,53.787049,-1.790011,0.681240779754119,0.7188663865491557,0.8918393824008268,0,3,3,6,6
16783,BD7 2LU,413957,432207,E02002231,53.786,-1.789649,0.5641134637641616,0.6994003235221318,0.9235753648409418,0,2,3,6,6
16784,BD7 2LW,413939,431895,E02002231,53.783211,-1.789939,0.26248809496813374,0.6598892987967935,0.9598606090741518,1,2,2,5,6
16785,BD7 2LX,413856,432181,E02002231,53.785769,-1.791183,0.5303142558898596,0.6774314994742948,0.9285046230287521,0,2,3,6,6
16786,BD7 2LY,413717,432107,E02002231,53.785108,-1.793296,0.37693104143863254,0.6575250836147579,0.9601307983638344,1,2,2,6,6
16787,BD7 2LZ,413814,432081,E02002231,53.784872,-1.791825,0.43773189282940184,0.6557876619576425,0.9582660090047447,0,2,2,6,6
16788,BD7 2NA,414000,431800,E02002232,53.782341,-1.789015,0.15502902953963169,0.643550341587538,0.9719936401516589,1,2,2,4,8
16789,BD7 2NB,413878,433166,E02002223,53.794636,-1.790808,0.1189663818059539,0.3113666237030753,0.7243586966767344,2,3,3,6,7
16790,BD7 2ND,413700,431900,E02002231,53.783248,-1.793563,0.2614085117206448,0.6400932688263546,1.0075212192648864,1,2,2,5,6
16791,BD7 2NF,413866,431858,E02002231,53.782866,-1.791046,0.2642006813011654,0.6493220580277889,0.9775957475527998,1,2,2,5,6
16792,BD7 2NH,413788,431985,E02002231,53.78401,-1.792224,0.37061086060719595,0.6431601393838327,0.9726245874407299,1,2,2,6,6
16793,BD7 2NJ,413781,431936,E02002231,53.783569,-1.792332,0.34852863583930105,0.6407635854575927,0.9807596021641241,2,2,2,6,6
16794,BD7 2NL,413719,431989,E02002231,53.784047,-1.793271,0.3094521126119623,0.6414611107797601,0.9890938565570871,1,2,2,6,6
16795,BD7 2NN,413625,431996,E02002231,53.784113,-1.794697,0.23437621466353392,0.6465856433566508,1.0074843067350614,1,2,2,5,6
16796,BD7 2NP,414021,432510,E02002223,53.788722,-1.788664,0.6050718965544507,0.7823081297147748,0.8500611645279882,0,1,5,6,7
16797,BD7 2NU,413800,433000,E02002223,53.793132,-1.791997,0.21730393461693234,0.4594601470857007,0.7913148129612101,1,3,3,6,7
16798,BD7 2NW,413612,431969,E02002231,53.78387,-1.794895,0.2075659172407784,0.6451603405470805,1.0185372135738677,1,2,2,5,6
16799,BD7 2NX,413877,433051,E02002223,53.793588,-1.790825,0.12503199590504824,0.3717492273643518,0.7612853286014257,1,3,3,6,7
16800,BD7 2PA,413934,432378,E02002231,53.787538,-1.78999,0.7224644005070594,0.7322905503018299,0.8779499942302549,0,3,3,6,6
16801,BD7 2PB,413936,432451,E02002231,53.788194,-1.789957,0.664808243029522,0.7508889136033087,0.8605187651166911,0,2,4,6,6
16802,BD7 2PD,413823,432368,E02002231,53.787451,-1.791675,0.6441877133258785,0.718779071398644,0.8848535570259201,0,3,3,6,6
16803,BD7 2PE,413871,432325,E02002231,53.787063,-1.790949,0.6408723819919394,0.7111117716659702,0.8915293112693825,0,3,3,6,6
16804,BD7 2PF,413853,432314,E02002231,53.786965,-1.791223,0.6207065409676473,0.7067811395112482,0.894997729197141,0,2,3,6,6
16805,BD7 2PG,413692,432329,E02002231,53.787104,-1.793666,0.5419701191025409,0.7129412946254278,0.9138055215928925,0,2,3,5,6
16806,BD7 2PH,413614,432294,E02002231,53.786791,-1.794851,0.4781418304227531,0.7148898877808219,0.9403465386516507,0,2,3,5,6
16807,BD7 2PJ,413670,432252,E02002231,53.786412,-1.794003,0.4637025016106974,0.6943058013955141,0.9343560295797744,0,2,3,5,6
16808,BD7 2PL,413612,432203,E02002231,53.785974,-1.794885,0.393559156925635,0.6901899739758237,0.9589042781258027,1,2,3,5,6
16809,BD7 2PN,413652,432168,E02002231,53.785673,-1.794283,0.3824144479488386,0.6753567040839928,0.9567585191018969,1,2,2,5,6
16810,BD7 2PP,413589,432143,E02002231,53.785435,-1.795237,0.3295175412630013,0.6795168742425496,0.9781119288999529,1,2,2,5,6
16811,BD7 2PQ,413725,432342,E02002231,53.78722,-1.793164,0.5691107185776975,0.7135671733030983,0.9044477938895664,0,2,3,5,6
16812,BD7 2PR,413609,432071,E02002231,53.784787,-1.794937,0.27812984377806427,0.6602768917893969,0.9900193392243756,1,2,2,5,6
16813,BD7 2PS,413570,432355,E02002231,53.787341,-1.795516,0.5232957194550932,0.7433138707302186,0.9435636720641597,0,1,3,5,6
16814,BD7 2PT,413402,432364,E02002231,53.787426,-1.798066,0.5186035190779408,0.8061322211934399,1.0132902530965238,0,1,3,5,6
16815,BD7 2PU,413804,432412,E02002231,53.787847,-1.791962,0.669859694264423,0.7303669756400052,0.8774868515349453,0,3,3,6,6
16816,BD7 2PW,413691,432120,E02002231,53.785225,-1.79369,0.36808071125775216,0.6612287062466555,0.9607845798094075,1,2,2,6,6
16817,BD7 2PX,413749,432383,E02002231,53.787588,-1.792798,0.6166147987196099,0.7236049403397348,0.8917747838159863,0,3,3,5,6
16818,BD7 2PY,413833,432564,E02002223,53.789212,-1.791515,0.5706172096949057,0.7714161469246713,0.8429959266025702,0,1,5,5,7
16819,BD7 2PZ,413812,432511,E02002223,53.788737,-1.791836,0.627326071513053,0.7587546676949799,0.8563027130893222,0,2,4,5,7
16820,BD7 2QA,413717,433027,E02002223,53.793377,-1.793255,0.2817676347631147,0.5044163437913335,0.8276546744486766,1,3,3,6,8
16821,BD7 2QB,413752,432961,E02002223,53.792783,-1.792727,0.2787436097922247,0.5197469227542306,0.8113996935373856,1,3,3,6,7
16822,BD7 2QD,413756,433104,E02002223,53.794068,-1.79266,0.22921823662178367,0.43371653323888365,0.7947766532340541,1,3,3,6,7
